employeeExternalId,locationId,locationExternalId,type,currentBalance,availableBalance,accrued,carryOverBalance,taken
776021,e3412ad4-5f38-480d-ba08-fa6259873085,7080,Sick Earned,28,28,0,28,0
555823,289c484e-4fa1-45d6-9f0f-0d48a7def5a3,351,Sick Earned,9.73,9.73,0,9.73,0
777346,4d2614a8-51db-4da9-bb4c-2a1da3a0c6ce,479,Sick Earned,56,56,0,56,0
787847,8e6d2769-3b44-4841-b0a1-86fe9f583f22,521,Personal,40,40,0,40,0
787847,8e6d2769-3b44-4841-b0a1-86fe9f583f22,521,Take 5 Day,8,8,0,8,0
827958,2a4fb04e-0cca-4d4f-8a9f-49e61e2cf20a,5161,Personal,45,45,0,45,0
827958,2a4fb04e-0cca-4d4f-8a9f-49e61e2cf20a,5161,Vacation,43,43,0,43,0
827958,2a4fb04e-0cca-4d4f-8a9f-49e61e2cf20a,5161,Take 5 Day,8,8,0,8,0
515864,c2c3b8f6-9dd9-4bee-a365-bbc0adc7d690,99700,Vacation,120,120,120,0,0
515864,c2c3b8f6-9dd9-4bee-a365-bbc0adc7d690,99700,Personal,40,40,40,0,0
515864,c2c3b8f6-9dd9-4bee-a365-bbc0adc7d690,99700,Take 5 Day,0,0,0,0,0
515864,c2c3b8f6-9dd9-4bee-a365-bbc0adc7d690,99700,WOW Week,0,0,0,0,0
804704,2ccc714b-98dd-4517-816d-e88dc53df9b9,1304,CA Sick,8,8,0,8,0
801940,cf964c98-5da5-4557-b41b-04975e9f0728,357,Sick Earned,4,4,0,4,0
794866,fa4b06ad-035b-4827-bf43-5763714d1321,8122,Sick Earned,12.23,12.23,0,12.23,0
728952,21db56d5-9af3-461c-b9d4-2cdb25c0f531,3045,Sick Earned,8.55,8.55,0,8.55,0
563406,90388811-734d-440e-9c9a-6b0fb55843a5,7032,Personal,45,45,0,45,0
563406,90388811-734d-440e-9c9a-6b0fb55843a5,7032,Vacation,18,18,0,18,0
563406,90388811-734d-440e-9c9a-6b0fb55843a5,7032,Take 5 Day,9,9,0,9,0
782583,397d1d2b-0406-4d8c-91a7-b159e2bf4ac9,361,Sick Earned,45.73,45.73,0,45.73,0
820971,690ba65b-0be0-465f-85ce-07d2a760c814,470,Sick Earned,19.63,19.63,0,19.63,0
536059,4eb63fcb-452e-4844-a451-aa42629b729d,1378,CA Sick,8,8,0,8,0
838174,0e08e6a9-6109-462d-a0b0-666bc921535c,7045,Personal,9.57,9.57,0,9.57,0
787326,44074f57-37b3-42a2-b179-52b47ceb6343,8042,Sick Earned,21.28,21.28,0,21.28,0
800695,a74357eb-7f06-4988-bfa9-6061df7cd89f,3022,Vacation,0,0,0,0,0
800695,a74357eb-7f06-4988-bfa9-6061df7cd89f,3022,Personal,40,40,0,40,0
800695,a74357eb-7f06-4988-bfa9-6061df7cd89f,3022,Take 5 Day,8,8,0,8,0
601979,204eae4d-c73d-470c-bf85-4a5c48522ad1,355,Sick Earned,0,0,0,0,0
623523,d0309a40-bdde-4d46-9ba0-93949fe26b95,483,Sick Earned,13.42,13.42,0,13.42,0
548989,9f9af542-4078-4562-9c4a-7b1d948318b0,71000,Vacation,120,120,120,0,0
548989,9f9af542-4078-4562-9c4a-7b1d948318b0,71000,Personal,40,40,40,0,0
548989,9f9af542-4078-4562-9c4a-7b1d948318b0,71000,Take 5 Day,0,0,0,0,0
548989,9f9af542-4078-4562-9c4a-7b1d948318b0,71000,WOW Week,0,0,0,0,0
788038,c96dd109-0e09-4a4e-990c-a647c5ce1fc1,3086,Sick Earned,14.4,14.4,0,14.4,0
825378,82d667ce-7dc3-4b0e-9e9b-6a0eca000c94,3081,Personal,48,48,0,48,0
825378,82d667ce-7dc3-4b0e-9e9b-6a0eca000c94,3081,Vacation,10.43,10.43,0,10.43,0
825378,82d667ce-7dc3-4b0e-9e9b-6a0eca000c94,3081,Take 5 Day,8,8,0,8,0
813079,be9efc7f-1c94-4b70-89af-c1f413e73c5d,720,Personal,0,0,0,0,0
526308,22e07750-c45c-4856-aea2-a7d3409ce513,837,Personal,40,40,0,40,0
526308,22e07750-c45c-4856-aea2-a7d3409ce513,837,Take 5 Day,8,8,0,8,0
777687,0bdd0954-3de5-4097-ae0a-0b09e3990864,8009,Sick Earned,24.83,24.83,0,24.83,0
800149,9b80b558-5026-4452-beae-24eee1e95223,1110,Vacation,42.77,42.77,0,42.77,0
800149,9b80b558-5026-4452-beae-24eee1e95223,1110,Personal,40,40,32,8,0
800149,9b80b558-5026-4452-beae-24eee1e95223,1110,Take 5 Day,8,8,0,8,0
735952,05a18c3d-1574-49ce-848d-2b6362d2a7ab,8098,Sick Earned,0,0,0,0,0
706168,a479be45-4729-406e-861b-921c70c7da1a,6176,Vacation,21.15,21.15,0,21.15,0
706168,a479be45-4729-406e-861b-921c70c7da1a,6176,Personal,8,8,0,8,0
706168,a479be45-4729-406e-861b-921c70c7da1a,6176,Take 5 Day,8,8,0,8,0
839878,935ab79b-bb4e-422d-bed4-ee230e4a0794,1306,CA Sick,0,0,0,0,0
597386,bf006568-98b6-42ff-98dc-16003a0d2915,1178,Vacation,40,40,0,40,0
597386,bf006568-98b6-42ff-98dc-16003a0d2915,1178,Personal,33,33,0,33,0
597386,bf006568-98b6-42ff-98dc-16003a0d2915,1178,Take 5 Day,8,8,0,8,0
810929,e8794fcd-7bfb-47af-865f-a114969b16bd,8104,Sick Earned,13.65,13.65,0,13.65,0
775991,819b6a51-2e54-4655-8b48-f2dd9739bf7a,408,Sick Earned,0,0,0,0,0
830580,1d9e3854-946a-47e1-8e61-37350ea2ee97,8078,Sick Earned,5.38,5.38,0,5.38,0
626145,4e82a769-b1c7-4331-9e59-a5833f6dab88,6025,Vacation,66.37,66.37,0,66.37,0
626145,4e82a769-b1c7-4331-9e59-a5833f6dab88,6025,Personal,28,28,0,28,0
626145,4e82a769-b1c7-4331-9e59-a5833f6dab88,6025,Take 5 Day,8,8,0,8,0
554844,8f065030-681f-4fe7-aff7-269b66e67681,7025,Vacation,32,32,0,32,0
554844,8f065030-681f-4fe7-aff7-269b66e67681,7025,Personal,40,40,0,40,0
554844,8f065030-681f-4fe7-aff7-269b66e67681,7025,Take 5 Day,1,1,0,1,0
832048,2ee0b671-2911-4ce3-a856-bca087321bd0,1307,CA Sick,4,4,0,4,0
240308,f4145347-a3bd-4c8d-a27e-febe6e88b975,6047,Personal,41,41,0,41,0
240308,f4145347-a3bd-4c8d-a27e-febe6e88b975,6047,Vacation,53,53,0,53,0
240308,f4145347-a3bd-4c8d-a27e-febe6e88b975,6047,Take 5 Day,9,9,0,9,0
843883,b8f38e14-76a6-4e66-bfb5-42ff6cbd05b8,8276,Sick Earned,2.78,2.78,0,2.78,0
768469,885c6dc1-1f40-4eb3-8c98-a9abde8b5e57,737,Personal,8.35,8.35,0,8.35,0
828597,bb201f3c-9a3c-45b0-99f1-cd1f937c9bee,5120,Vacation,39.48,39.48,0,39.48,0
828597,bb201f3c-9a3c-45b0-99f1-cd1f937c9bee,5120,Personal,16,16,0,16,0
828597,bb201f3c-9a3c-45b0-99f1-cd1f937c9bee,5120,Take 5 Day,8,8,0,8,0
737813,b1feaae6-c018-4532-96f9-99763019483c,414,Vacation,26.07,26.07,0,26.07,0
737813,b1feaae6-c018-4532-96f9-99763019483c,414,Personal,16,16,0,16,0
737813,b1feaae6-c018-4532-96f9-99763019483c,414,Take 5 Day,8,8,0,8,0
611951,c042c6c2-13ff-4c9a-bc6c-cfc8410577c6,72063,Vacation,89,89,0,89,0
611951,c042c6c2-13ff-4c9a-bc6c-cfc8410577c6,72063,Personal,32,32,0,32,0
611951,c042c6c2-13ff-4c9a-bc6c-cfc8410577c6,72063,Take 5 Day,8,8,0,8,0
830449,0c3f839f-4475-423e-a963-8ed5db1924d2,480,Sick Earned,10.07,10.07,0,10.07,0
760599,956fdc7f-0a15-47a1-bd2b-58d2dc205852,205,Sick Earned,4,4,0,4,0
831929,d4e634c3-63df-45e8-8493-8784904f1e82,254,Sick Earned,0,0,0,0,0
745568,69b49b6b-22aa-4ce0-a4c7-66b22cb4961f,8011,Sick Earned,30.95,30.95,0,30.95,0
764764,bf92cd22-da9a-425b-83b2-5e211f0f18a5,1417,Sick Earned,9,9,0,9,0
775403,c02a6d13-326d-4615-b5c5-b3dc1a98bf41,1432,CA Sick,13,13,0,13,0
807359,c8f9cdda-4ff9-4fb0-89d4-0677f84f8464,62031,Vacation,56,56,0,56,0
807359,c8f9cdda-4ff9-4fb0-89d4-0677f84f8464,62031,Personal,39,39,0,39,0
807359,c8f9cdda-4ff9-4fb0-89d4-0677f84f8464,62031,Take 5 Day,8,8,0,8,0
752646,232024b0-75b2-4246-8469-6be946d6f4d6,72106,Vacation,32,32,0,32,0
